id,lat,lon,operador,color,recogida,ref,nombre,direccion,barrio,ciudad,cp,provincia
6186850671,43.242809,-8.900551,Correos,,,,,"Praza do Recheo, A Ferradura",A Ferradura,Ponteceso,15110,Galicia
6192128311,41.612972,2.086502,Correos,,,,,"Avinguda de Sant Esteve, la Virreina",la Virreina,Castellar del Vallès,08211,Barcelona
6197800434,41.614971,2.089907,Correos,,,,,Plaça Llibertat,,Castellar del Vallès,08211,Barcelona
6201463128,41.554203,1.094391,Correos,,,,,Carrer de J. Gobern i Serra,,Sant Martí de Riucorb,25344,Lérida
6203400110,43.644015,1.006565,Correos,,Mo-Sa 09:30,,,Route du Cimetière,,Beaupuy,32600,Occitania
6204275596,42.905692,-9.262519,Correos,,,,,Praza da Constitución,,Fisterra,15155,Galicia
6204275633,42.907741,-9.263252,Correos,,Mo-Fr 13:00,,,Rúa Federico Ávila,,Fisterra,15155,Galicia
6205008078,42.275083,-0.68918,Correos,,,,,Plaza de Ramón y Cajal,,Ayerbe,22800,Huesca
6205012080,42.314486,-0.62541,Correos,,,,,Calle Fuente,,Loarre,22809,Huesca
6208350571,40.421389,-3.675829,Correos,,Mo-Fr 13:00,,,"Carril bici calle O'Donnell, Retiro",Retiro,Madrid,28009,Comunidad de Madrid
6209768855,40.565797,-6.180217,Correos,,,,,Calle la Rúa,,El Maíllo,37621,Salamanca
6209994884,41.603545,2.085311,Correos,,,,,"Carrer de Salvador Espriu, Residencial Can Carner",Residencial Can Carner,Castellar del Vallès,08211,Barcelona
6213298165,40.565083,-6.126803,Correos,,,,,Calle Larga,,El Cabaco,37621,Salamanca
6216599379,37.432423,-1.503146,Correos,,,,,"Calle Calablanca, Calabardina",Calabardina,Águilas,,Región de Murcia
6217629271,43.492815,-8.217346,Correos,,,,,"Calle Río Castro, Ensanche B",Ensanche B,Ferrol,15404,Galicia
6219752307,43.289127,3.523268,Correos,,Mo-Fr 08:00; Sa 08:00,,,"Rue des Lavandières, Cap d'Agde",Cap d'Agde,Agde,34300,Occitania
6222634609,28.379422,-16.722931,Correos,,Mo-Fr 13:00,,,Plaza San Marcos,,Icod de los Vinos,38430,Santa Cruz de Tenerife
6223465513,41.426339,0.594683,Correos,,,,,Carrer del Mestre Emili Pujol,,Torrebesses,25176,Lérida
6230747452,40.451222,-3.69126,Correos,,Mo-Fr 17:00,,,"Paseo de la Castellana, Tetuán",Tetuán,Madrid,28020,Comunidad de Madrid
6233232185,40.355814,-4.011641,Correos,,,,,"Avenida del Guadarrama, Sexmo de Casarrubios",Sexmo de Casarrubios,Sevilla la Nueva,28609,Comunidad de Madrid
6233248305,43.501997,-8.191489,Correos,,,,,Carretera de Castilla,,Narón,15570,Galicia
6236572985,40.427856,-3.601177,Correos,,,,,"Calle de Sofía, San Blas - Canillejas",San Blas - Canillejas,Madrid,28022,Comunidad de Madrid
6242162108,40.435337,-3.710277,Correos,,,,,"Calle de Galileo, Chamberí",Chamberí,Madrid,28015,Comunidad de Madrid
6242753267,41.450713,2.248138,Correos,,Mo-Fr 13:00,,,"Carrer de Francesc Layret, Centre",Centre,Badalona,08911,Barcelona
6242753279,41.451807,2.253465,Correos,,,,,"Plaça del Sol 4, Casagemes",Casagemes,Badalona,08911,Barcelona
6244502867,43.166358,-5.737939,Correos,,,,,"Barrio del Carmen ""A"", La Casanueva",La Casanueva,Aller,33670,Asturias
6245304205,42.343881,-3.627083,Correos,,,,,Calle Mayor,,Burgos,09007,Burgos
6250294659,42.304894,-3.222789,Correos,,,,,Calle la Plaza 6,,Santa Cruz del Valle Urbión,09268,Burgos
6258093135,28.455846,-16.25502,Correos,,,,,"Calle Celia Cruz, Los Llanos",Los Llanos,Santa Cruz de Tenerife,38005,Santa Cruz de Tenerife
6261135990,43.245408,-2.891169,Correos,,,,,Calle Santa Ana,,Echevarri,48450,Vizcaya
6262857883,36.713371,-4.428678,Correos,,Mo-Fr 17:00,,,"Calle Plaza de Toros Vieja, Perchel Sur",Perchel Sur,Málaga,29001,Málaga
6263566490,36.722787,-4.4204,Correos,,Mo-Fr 13:00,,,Centro Histórico,Centro Histórico,Málaga,29015,Málaga
6270440585,41.66934,-0.838666,Correos,,Mo-Fr 17:00; Sa 13:00,,,"Avenida de Santa Isabel, Movera",Movera,Zaragoza,50058,Zaragoza
6271225746,28.46014,-16.253657,Correos,,Mo-Fr 13:00,,,"Calle José Hernández Alfonso, Cuatro Torres",Cuatro Torres,Santa Cruz de Tenerife,38003,Santa Cruz de Tenerife
6275067378,40.475853,-3.716089,Correos,,,,,"Calle de La Bañeza, Peñagrande",Peñagrande,Madrid,28035,Comunidad de Madrid
6276978779,43.309883,-0.366183,Correos,,Mo-Fr 13:00; Sa 09:00,,,"Avenue du Président Kennedy, Dufau-Tourasse",Dufau-Tourasse,Pau,64000,Nueva Aquitania
6277448069,42.936713,-3.901963,Correos,,,,,Avenida de A. Valcarcel,,Alfoz de Bricia,09571,Burgos
6281643406,43.314473,-0.344927,Correos,,Mo-Fr 13:00; Sa 09:00,,,"Rue Berlioz, Le Hameau",Le Hameau,Pau,64000,Nueva Aquitania
6284170469,42.592943,-3.305916,Correos,,,,,Plaza la Iglesia,,Briviesca,09249,Burgos
6286174225,42.332499,-3.597495,Correos,,,,,"Plaza Mayor 1, Urbanización Río Arlanzón",Urbanización Río Arlanzón,Cardeñajimeno,09192,Burgos
6286946730,42.332923,-3.566811,Correos,,,,,"Calle Logroño, Urbanización los Tomillares",Urbanización los Tomillares,Castrillo del Val,09192,Burgos
6286946774,42.314732,-3.135927,Correos,,,,,Plaza Mayor,,Fresneda de la Sierra Tirón,26288,Burgos
6286948285,42.304919,-3.255423,Correos,,,,,Calle Mayor 15,,Valmala,09268,Burgos
6288548294,41.89635,-3.469827,Correos,,,,,Calle de la Iglesia,,Espinosa de Cervera,,Burgos
6289326623,42.338745,-3.926128,Correos,,,,,Calle San Román,,Hornillos del Camino,09230,Burgos
6289326626,42.068169,-3.42549,Correos,,,,,Plaza de la Constitución,,Hortigüela,09640,Burgos
6289326629,42.116839,-3.081848,Correos,,,,,Calle Real,,Huerta de Arriba,09614,Burgos
6289326651,42.361866,-3.930183,Correos,,,,,Calle las Escuelas,,Isar,09653,Burgos
6289326679,42.372809,-3.82314,Correos,,,,,Calle San Esteban,,Las Quintanillas,09131,Burgos
6289597941,37.217727,-7.123108,Correos,,,,,Plaza de las Sirenas,,Cartaya,21459,Huelva
6289629648,42.290119,-4.244762,Correos,,,,,Plaza Mayor,,Itero del Castillo,09107,Burgos
6289632687,42.404623,-3.944476,Correos,,,,,Plaza Mayor,,Isar,09653,Burgos
6289632692,42.363295,-4.004459,Correos,,,,,Plaza Mayor,,Sasamón,,Burgos
6289632721,42.407798,-4.176211,Correos,,,,,Plaza Mayor,,Padilla de Abajo,09100,Burgos
6291682500,42.708875,-2.989869,Correos,,,,,Calle la Magdalena,,Miranda de Ebro,09200,Burgos
6291682722,42.727548,-3.086229,Correos,,,,,Calle Real,,Bozoó,,Burgos
6293179698,42.63958,-3.180085,Correos,,,,,Plaza Vindeleia,,Santa María Ribarredonda,09251,Burgos
6293179775,42.460268,-3.345358,Correos,,,,,Calle Imperial,,Valle de Oca,,Burgos
6293179776,42.437385,-3.320593,Correos,,,,,Calle Mayor,,Valle de Oca,09258,Burgos
6293179815,42.407007,-3.262385,Correos,,,,,Calle Mayor,,Villambistia,09257,Burgos
6293179865,42.437897,-3.065423,Correos,,,,,Plaza Mayor,,Redecilla del Camino,09259,Burgos
6293179883,42.466798,-3.115383,Correos,,,,,Calle Abajo,,Redecilla del Campo,09270,Burgos
6293186578,43.314514,-2.939613,Correos,,,,,"Zabaloetxe bidea, Zabaloetxe",Zabaloetxe,Lujua,48180,Vizcaya
6293407765,28.467459,-16.255779,Correos,,Mo-Fr 17:00,,,"Plaza Weyler, Los Hoteles",Los Hoteles,Santa Cruz de Tenerife,38004,Santa Cruz de Tenerife
6293931320,42.436687,-3.085518,Correos,,,,,Calle San Roque,,Castildelgado,09259,Burgos
6293931506,42.308065,-3.394109,Correos,,,,,Plaza del Estudiante,,Villasur de Herreros,,Burgos
6293931552,42.477103,-3.440653,Correos,,,,,Calle Santa Teresa,,Santa Olalla de Bureba,09292,Burgos
6294213527,42.443614,-3.589279,Correos,,,,,Calle Eras,,Valle de las Navas,,Burgos
6296263746,42.130049,-3.568458,Correos,,,,,Calle Burgos,,Cuevas de San Clemente,,Burgos
6296264199,42.148896,-3.112683,Correos,,,,,Plaza Mayor,,Monterrubio de la Demanda,09614,Burgos
6296264268,42.136256,-3.34509,Correos,,,,,Sin dirección registrada,,San Millán de Lara,09640,Burgos
6296264276,42.119735,-3.428361,Correos,,,,,Calle Alta,,Campolara,09642,Burgos
6296264284,41.963466,-3.126122,Correos,,,,,Calle Mayor,,Palacios de la Sierra,09680,Burgos
6296264316,41.935811,-3.041981,Correos,,,,,"Plaza del Ayuntamiento, Santa María",Santa María,Canicosa de la Sierra,09692,Burgos
6296573308,38.695738,-9.306815,Correos,,,,,"Rua da Figueirinha, Bairro do Pombal",Bairro do Pombal,Oeiras,2780-028,
6297691771,42.191049,-3.417552,Correos,,,,,Calle Real,,Villamiel de la Sierra,09649,Burgos
6297692001,42.177409,-3.469388,Correos,,,,,Calle Travesía Mayor,,Villoruebo,09646,Burgos
6299031274,43.371732,-8.397791,Correos,,,,,"Plaza de San Agustín 1, As Atochas",As Atochas,La Coruña,15001,Galicia
6299912341,42.227542,-3.679254,Correos,,,,,Calle Real,,Revillarruz,09620,Burgos
6299930590,36.840558,-2.408119,Correos,,,,,"Carretera de Níjar, Paraje Guillén - Cintas",Paraje Guillén - Cintas,Almería,04120,Almería
6301041927,36.146464,-5.355119,Correos,,,,,"Waterport Road, Ocean Village",Ocean Village,Gibraltar,GX11 1AA,
6301267245,42.260048,-3.696845,Correos,,,,,Urbanización El Convento,Urbanización El Convento,Sarracín,09620,Burgos
6301267291,42.257896,-3.684527,Correos,,,,,Plaza Mayor,,Saldaña de Burgos,09620,Burgos
6301686984,42.336692,-3.793389,Correos,,,,,"Plaza de España, Urbanización San Lázaro",Urbanización San Lázaro,San Mamés de Burgos,09196,Burgos
6301706426,42.340326,-3.834342,Correos,,,,,Calle Alta,,Rabé de las Calzadas,09130,Burgos
6301706429,42.409692,-3.82157,Correos,,,,,Calle Santa Juliana,,Pedrosa de Río Úrbel,09131,Burgos
6302206920,42.310569,-3.822853,Correos,,,,,Plaza Santa María,,Buniel,09130,Burgos
6302235040,36.848124,-2.371731,Correos,,,,,Aeropuerto,,Almería,04130,Almería
6303856801,41.967782,-3.354034,Correos,,,,,BU-910,,Carazo,09611,Burgos
6304425586,28.651996,-17.946397,Correos,,Mo-Fr 13:00,,,Paseo de los Mártires Beatos de Tazacorte,,Puerto de Tazacorte,38779,Santa Cruz de Tenerife
6305944290,41.979837,-3.668668,Correos,,,,,Plaza la Rambla,,Lerma,,Burgos
6305944332,42.04778,-3.742438,Correos,,,,,"Plaza Mayor 1, Urbanización Montearlanza",Urbanización Montearlanza,Villalmanzo,09390,Burgos
6306764091,42.009502,-3.851054,Correos,,,,,Plaza Mayor,,Avellanosa de Muñó,09341,Burgos
6306764108,42.038713,-3.702241,Correos,,,,,Calle Real,,Santa Inés,09390,Burgos
6307088468,42.358329,-2.473314,Correos,,Mo-Fr 13:00,,,Calle la Tramuz,,Albelda de Iregua,26120,La Rioja
6308422874,41.658736,-0.943003,Correos,,,,,"Calle del Pico de Cotiella, Miralbueno",Miralbueno,Zaragoza,50011,Zaragoza
6308422875,41.659658,-0.941186,Correos,,Mo-Fr 13:00,,,"Calle de Vistabella, Miralbueno",Miralbueno,Zaragoza,50011,Zaragoza
6308878545,42.033984,-3.653619,Correos,,,,,Plaza Alfonso Pérez Andújar,,Quintanilla del Agua y Tordueles,,Burgos
6308878862,42.105874,-3.765224,Correos,,,,,Plaza San Sebastián,,Villamayor de los Montes,09339,Burgos
6310452148,28.658848,-17.911138,Correos,,,,,Calle del Medio,,Los Llanos de Aridane,38768,Santa Cruz de Tenerife
6310822486,42.124353,-3.725384,Correos,,,,,Plaza Mayor,,Madrigalejo del Monte,09330,Burgos
6312628972,42.16076,-3.813737,Correos,,,,,Plaza Alcalde Lorenzo Santillana Valdivielso,,Villaverde del Monte,,Burgos
6312630105,42.077578,-3.913455,Correos,,,,,"Calle Portillo, Urbanización Villa de Hoz",Urbanización Villa de Hoz,Villahoz,09341,Burgos
6313090403,40.449885,-3.771987,Correos,,,,,"Calle del Seis de Diciembre, Moncloa-Aravaca",Moncloa-Aravaca,Madrid,28023,Comunidad de Madrid
6313090455,40.474408,-3.860016,Correos,,Mo-Fr 13:00,,,Avenida de Los Claveles,,Majadahonda,28221,Comunidad de Madrid
6313113155,42.788167,0.592097,Correos,,,,,Allées d'Étigny 26,,Bagnères-de-Luchon,31110,Occitania
6313713584,37.174188,-3.589832,Correos,,Mo-Fr 13:00,,,"Callejón de Matamoros, La Antequeruela",La Antequeruela,Granada,18009,Granada
6313713708,37.17622,-3.589394,Correos,,,,,"Calle Real de la Alhambra, La Antequeruela",La Antequeruela,Granada,18009,Granada
6314871701,39.987313,-0.038106,Correos,,,,,Calle Poeta Guimerá,,Castellón de la Plana,12001,Castellón
6316200817,42.04614,-3.864876,Correos,,,,,Plaza Mayor 7,,Tordómar,09341,Burgos
6316665117,42.278815,-4.724816,Correos,,,,,Plaza Mayor 1,,Riberos de la Cueza,34309,Palencia
6316883719,42.195915,-3.988247,Correos,,,,,Calle de las Escuelas,,Palazuelos de Muñó,09220,Burgos
6317040883,42.218741,-3.999616,Correos,,,,,"N-620A, La Estación",La Estación,Villaquirán de los Infantes,09220,Burgos
6317040940,42.160729,-4.05117,Correos,,,,,Plaza Mayor,,Villaverde-Mogina,09229,Burgos
6317040941,42.144206,-4.095325,Correos,,,,,Plaza de España 5,,Villodrigo,34257,Palencia
6317041119,42.227256,-4.008576,Correos,,,,,Plaza Mayor,,Villaquirán de los Infantes,09220,Burgos
6317983012,42.791972,0.591506,Correos,,,,,Place du Comminges,,Bagnères-de-Luchon,31110,Occitania
6318149016,43.345819,-8.400501,Correos,,Mo-Fr 17:00,,,"Calle de las Hortensias, Barrio de las Flores",Barrio de las Flores,La Coruña,15009,Galicia
6318166192,43.349502,-8.403815,Correos,,Mo-Fr 17:00,,,"Avenida de Monelos, Monelos",Monelos,La Coruña,15006,Galicia
6318245162,42.215027,-4.065301,Correos,,,,,Plaza de Castilla y León,,Los Balbases,09229,Burgos
6318247534,42.160523,-4.146765,Correos,,,,,Calle Alta,,Villamedianilla,34257,Burgos
6318247568,42.182595,-4.151841,Correos,,,,,Calle San Juan,,Vallejera,,Burgos
6318818804,43.560877,-1.272242,Correos,,Mo-Fr 09:00; Sa 09:00,,,Place de la Mairie,,Biarrotte,40390,Nueva Aquitania
6318980402,42.247162,-3.984565,Correos,,,,,Calle el Royo,,Villaldemiro,09118,Burgos
6318980447,42.273103,-3.991207,Correos,,,,,Plaza Mayor,,Tamarón,09227,Burgos
6318980478,42.282566,-4.09989,Correos,,,,,Sin dirección registrada,,Villaquirán de la Puebla,09110,Burgos
6318983022,42.239913,-4.108982,Correos,,,,,Calle Real,,Castrojeriz,,Burgos
6318983075,42.371877,-4.110393,Correos,,,,,Calle Burgos,,Villasandino,,Burgos
6320697349,40.502741,-6.413914,Correos,,,,,Calle Capilla,,La Atalaya,37530,Salamanca
6321709363,41.37569,2.127203,Correos,,Mo-Fr 13:00,,,"Carrer de Portbou, Sants-Montjuïc",Sants-Montjuïc,Barcelona,08028,Barcelona
6321832699,42.550804,-3.323684,Correos,,,,,Plaza Mayor,,Briviesca,09240,Burgos
6321852737,42.177429,2.79514,Correos,,,,,Plaça de1 d'Octubre,,Esponellà,17832,Gerona
6322878143,42.429307,-4.118896,Correos,,,,,Plaza Mayor,,Grijalba,,Burgos
6322881083,42.459547,-4.120111,Correos,,,,,Plaza Mayor,,Villamayor de Treviño,,Burgos
6323507656,42.536159,-4.267594,Correos,,,,,Plaza de la Iglesia,,Zarzosa de Río Pisuerga,,Burgos
6323507684,42.556607,-4.2032,Correos,,,,,Calle Real,,Sotresgudo,09135,Burgos
6323508529,42.578596,-4.176956,Correos,,,,,Plaza Mayor,,Sotresgudo,09136,Burgos
6323999165,42.530403,-3.984974,Correos,,,,,Carretera Masa,,Villadiego,09120,Burgos
6324012054,42.467858,-4.016582,Correos,,,,,Calle los Pozos,,Villegas,,Burgos
6325424029,42.455917,-3.944828,Correos,,,,,Plaza Mayor,,Manciles,09133,Burgos
6325909998,42.682347,-2.943928,Correos,,,,,"Calle San Agustín, Allende",Allende,Miranda de Ebro,09200,Burgos
6325910002,42.687607,-2.937003,Correos,,,,,"Avenida República Argentina, Allende",Allende,Miranda de Ebro,09200,Burgos
6326807686,40.0297,-6.090828,Correos,,Mo-Fr 13:00,,,"Plaza Mayor 32, Miralvalle",Miralvalle,Plasencia,10609,Cáceres
6327249383,42.684622,-2.948834,Correos,,,,,"Plaza Cervantes, Allende",Allende,Miranda de Ebro,09200,Burgos
6327661540,42.384575,-3.736183,Correos,,,,,"Avenida Páramo, Urbanización Ágora",Urbanización Ágora,Alfoz de Quintanadueñas,09197,Burgos
6327664127,42.40938,-3.714117,Correos,,Mo-Fr 13:00,,,Plaza de la Asunción 8,,Sotragero,09197,Burgos
6328108611,41.388175,2.169566,Correos,,,,,"Passeig de Gràcia 1, l'Eixample",l'Eixample,Barcelona,08007,Barcelona
6328385177,28.651812,-17.881502,Correos,,Mo-Fr 17:00; Sa 13:00,,,Calle Pedro Martín Hernández,,Celta,38750,Santa Cruz de Tenerife
6329135224,43.710899,3.485221,Correos,,Mo-Fr 09:00; Sa 08:00,,,Place du Cabanon,,Arboras,34150,Occitania
6329719312,37.180586,-5.791054,Correos,,,,,Avenida de la Fontanilla,,Utrera,41710,Sevilla
6329791525,29.18044,-13.493893,Correos,,Mo-Fr,,,"Calle La Majadita, Guinate",Guinate,Haría,35520,Las Palmas
6329844815,43.485461,-8.228388,Correos,,,,,"Plaza de Camilo José Cela 1-3, Esteiro",Esteiro,Ferrol,15403,Galicia
6329849790,29.048684,-13.646638,Correos,,,,,Calle Yuco,,Tinajo,35561,Las Palmas
6331092532,42.448788,-3.813413,Correos,,,,,Plaza Mayor,,Valle de Santibáñez,09150,Burgos
6331384432,42.48465,-3.809282,Correos,,,,,Calle la Fuente,,Valle de Santibáñez,09150,Burgos
6331809761,42.585067,-3.7763,Correos,,,,,Plaza Abad Clemente Serna,,Montorio,09125,Burgos
6333159209,42.617671,-3.846171,Correos,,,,,Calle San Esteban,,Úrbel del Castillo,,Burgos
6333159599,42.702422,-3.990215,Correos,,,,,Carretera Burgos,,Basconcillos del Tozo,09126,Burgos
6333159614,42.720336,-4.032437,Correos,,,,,Calle Real,,Valle de Valdelucio,09126,Burgos
6333596902,42.753815,-3.802835,Correos,,,,,N-623,,Tubilla del Agua,09142,Burgos
6333596939,42.811793,-3.777099,Correos,,,,,Plaza de Santa María,,Valle de Sedano,09146,Burgos
6333997093,42.800728,-3.769699,Correos,,,,,Avenida Burgos,,Valle de Sedano,,Burgos
6334162090,40.449931,-3.510549,Correos,,,,,Calle de la Sierra de Guadarrama,,San Fernando de Henares,28830,Comunidad de Madrid
6335950377,42.650959,-3.820653,Correos,,,,,Calle la Iglesia,,Valle de Sedano,,Burgos
6336273585,38.13003,-0.649819,Correos,,,,,Avenida de la Alegría,,Elche,03194,Alicante
6337565307,29.05725,-13.560899,Correos,,,,,Calle Coronel Carrasco,,Teguise,35530,Las Palmas
6337697589,42.571616,-3.713733,Correos,,,,,Calle Peña,,Merindad de Río Ubierna,,Burgos
6337697742,42.450061,-3.682908,Correos,,,,,"Calle Santo Domingo de la Calzada, Urbanización Miralcampo",Urbanización Miralcampo,Quintanaortuño,09140,Burgos
6338285144,42.422592,-3.680708,Correos,,Mo-Fr 13:00,,,Calle Río Ubierna,,Quintanilla Vivar,09140,Burgos
6338285209,42.414412,-3.689468,Correos,,Mo-Fr 13:00,,,Calle la Iglesia,,Quintanilla Vivar,09140,Burgos
6338285369,42.454676,-3.637678,Correos,,,,,"Calle Virgen del Carmen, Urbanización las Navas",Urbanización las Navas,Valle de las Navas,,Burgos
6338432717,42.464671,-3.668996,Correos,,,,,"Avenida Santoña, Barrio de San Román",Barrio de San Román,Merindad de Río Ubierna,09140,Burgos
6338432886,42.571702,-3.637395,Correos,,,,,Plaza Mayor,,Merindad de Río Ubierna,,Burgos
6338655332,42.148727,2.873114,Correos,,,,,Avinguda de Viader,,Vilademuls,17468,Gerona
6338810320,29.057794,-13.679868,Correos,,Mo-Sa,,,"Avenida de Los Volcanes, El Calvario",El Calvario,Tinajo,35560,Las Palmas
6339561883,40.565725,-6.715521,Correos,,,,,Plaza del Pueblo,,Espeja,,Salamanca
6340325750,42.026624,-3.757,Correos,,,,,Calle de la Audiencia,,Lerma,09340,Burgos
6340373300,42.633868,-3.234356,Correos,,,,,Calle Frías,,Fuentebureba,09251,Burgos
6340373301,42.623593,-3.245846,Correos,,,,,"Carretera General Antigua, La Estación",La Estación,Fuentebureba,09251,Burgos
6340778221,29.195853,-13.480784,Correos,,Mo-Sa,,,"Calle San Francisco Javier, Ye",Ye,Haría,35541,Las Palmas
6341358736,42.169169,-4.012057,Correos,,,,,Calle Real,,Belbimbre,09229,Burgos
6341454862,41.653766,-0.915229,Correos,,Mo-Fr 17:00; Sa 13:00,,,"Calle de Celso Emilio Ferreiro, Delicias",Delicias,Zaragoza,50017,Zaragoza
6341454875,41.659606,-0.920595,Correos,,Mo-Fr 17:00,,,Avenida de Navarra,,Zaragoza,50011,Zaragoza
6341738586,41.537816,2.212568,Correos,,,,,"Carrer de Berenguer III, Estació de França",Estació de França,Mollet del Vallès,08100,Barcelona
6343019097,42.380003,-4.629516,Correos,,,,,Plaza de San Gregorio,,Nogal de las Huertas,34128,Palencia
6343048201,42.392304,-4.641616,Correos,,,,,Calle San Cristóbal 12,,Nogal de las Huertas,34128,Palencia
6343653379,43.227496,-8.288797,Correos,,,,,AC-542,,Abegondo,15318,Galicia
6343795100,40.429888,-5.156231,Correos,,,,,Plaza Mayor,,San Martín de la Vega del Alberche,,Ávila
6344555630,38.081703,-0.908323,Correos,,,,,Plaza de la Iglesia,,Orihuela,03325,Alicante
6344793386,28.090845,-17.114285,Correos,,,,,"Calle El Hospital, El Calvario",El Calvario,San Sebastián de la Gomera,38800,Santa Cruz de Tenerife
6345038736,28.091624,-17.111517,Correos,,Mo-Fr 13:00,,,Calle República de Chile,,San Sebastián de la Gomera,38800,Santa Cruz de Tenerife
6345042932,28.091831,-17.112855,Correos,,,,,"Avenida de Colón, El Calvario",El Calvario,San Sebastián de la Gomera,38800,Santa Cruz de Tenerife
6345044216,28.091879,-17.112787,Correos,,,,,"Avenida de Colón, El Calvario",El Calvario,San Sebastián de la Gomera,38800,Santa Cruz de Tenerife
6346043408,43.60778,-7.952302,Correos,,,,,"AC-862, A Cruz de Felgosa",A Cruz de Felgosa,Cerdido,15569,Galicia
6347130037,43.374375,-8.432695,Correos,,,,,"Calle Alcalde Suárez Ferrín 16, Los Rosales",Los Rosales,La Coruña,15011,Galicia
6347238622,42.393282,-3.896069,Correos,,,,,BU-V-6064,,Isar,09654,Burgos
6348285437,43.523097,1.549096,Correos,,Mo-Fr 09:30; Sa 09:30,,,Rue du Pic de la Sabine,,Escalquens,31750,Occitania
6349196186,40.656935,-4.024572,Correos,,,,,Calle del Maestro,,Alpedrete,28430,Comunidad de Madrid
6350663686,40.694929,-4.021297,Correos,,,,,Calle Solana,,Collado Mediano,28450,Comunidad de Madrid
6352264154,40.521358,-6.359897,Correos,,,,,Plaza de la Constitución,,Serradilla del Arroyo,37531,Salamanca
6353228757,38.676611,-0.111648,Correos,,daily,,,Carrer de la Constitució,,Bolulla,03518,Alicante
6356131088,41.405732,2.138236,Correos,,Mo-Fr 13:00,,,"Carrer de Teodora Lamadrid, Sarrià - Sant Gervasi",Sarrià - Sant Gervasi,Barcelona,08022,Barcelona
6356451025,28.505097,-16.192688,Correos,,Mo-Fr 13:00,,,"Plaza de la Iglesia de San Andres 38, Ladera de San Andrés",Ladera de San Andrés,Santa Cruz de Tenerife,38120,Santa Cruz de Tenerife
6360238851,28.045127,-16.538474,Correos,,Mo-Fr 13:00,,,"Avenida Príncipes de España, El Médano",El Médano,Granadilla de Abona,38612,Santa Cruz de Tenerife
6360575739,28.109686,-16.470277,Correos,,Mo-Fr 13:00,,,Avenida Cabildo Insular,,Arico,38588,Santa Cruz de Tenerife
6361102101,42.307481,-3.907649,Correos,,,,,Calle la Parra,,Estépar,09292,Burgos
6362200630,43.051958,-2.33355,Correos,,,,,Patrizio Etxeberria kalea,,Legazpia,20230,Guipúzcoa
6362910807,41.672704,-0.89364,Correos,,,,,"Calle de Pablo Ruiz Picasso, Parque Goya",Parque Goya,Zaragoza,50018,Zaragoza
6363258351,42.367114,-4.027383,Correos,,,,,Calle la Iglesia,,Sasamón,,Burgos
6363258611,42.32237,-3.920261,Correos,,,,,Plaza del Rollo,,Estépar,09349,Burgos
6363728447,43.320195,-4.069193,Correos,,,,,Calle de la Mies de Molladar,,Santiago de Cartes,39311,Cantabria
6363728532,43.335498,-4.10063,Correos,,,,,Acceso al Parque Empresarial Besaya,,Reocín,39538,Cantabria
6364480465,43.278415,-4.077895,Correos,,,,,"Barrio La Rueda 26, Barrio la Herrán",Barrio la Herrán,Los Corrales de Buelna,39408,Cantabria
6365975846,43.326989,-8.381972,Correos,,,,,"Rúa das Brañas, Cordeda",Cordeda,O Burgo,15174,Galicia
6367532295,40.588275,-6.813311,Correos,,,,,Calle Medio,,Fuentes de Oñoro,37481,Salamanca
6367889174,36.290178,-6.10668,Correos,,,,,"Calle Sevilla, Fuente del Gallo",Fuente del Gallo,Conil de la Frontera,11140,Cádiz
6369693723,28.135416,-17.318034,Correos,,,,,Camino La Quintana,,Valle Gran Rey,38840,Santa Cruz de Tenerife
6371046014,36.855844,-2.446145,Correos,,,,,"Avenida del Mediterráneo, Villa Blanca",Villa Blanca,Almería,04009,Almería
6371483301,42.849554,-3.755311,Correos,,,,,Calle San Mamés,,Valle de Zamanzas,09146,Burgos
6372297640,42.337056,-4.155573,Correos,,,,,Calle Real,,Castrojeriz,,Burgos
6372297643,42.33191,-4.137701,Correos,,,,,Plaza Mayor,,Castrojeriz,09110,Burgos
6372518085,42.57991,-3.892016,Correos,,,,,Calle la Paz,,Villadiego,,Burgos
6376993478,28.676152,-17.943927,Correos,,,,,GR 130,,Tijarafe,38779,Santa Cruz de Tenerife
6378920922,43.362915,-2.802906,Correos,,,,,"BI-4105, Ametzaga",Ametzaga,Meñaka,48120,Vizcaya
6380661183,41.596735,-4.123665,Correos,,,,,Calle del Mercado Viejo,,Peñafiel,47300,Valladolid
6381682826,42.515508,-4.010361,Correos,,,,,"Plaza Mayor 19, Urbanización la Curiela",Urbanización la Curiela,Villadiego,09120,Burgos
6381763816,42.507903,-4.114042,Correos,,,,,Calle la Iglesia,,Villadiego,,Burgos
6382139630,40.412624,-3.693577,Correos,,,,,"Plaza de la Platería de Martínez, Cortes",Cortes,Madrid,28014,Comunidad de Madrid
6383869191,28.270145,-16.819113,Correos,,,,,Avenida Coronel Gorrín,,Tamaimo,38684,Santa Cruz de Tenerife
6387263587,41.401636,2.135489,Correos,,,,,"Carrer de Mandri, Sarrià - Sant Gervasi",Sarrià - Sant Gervasi,Barcelona,08022,Barcelona
6387832310,43.307402,-0.364224,Correos,,Mo-Fr 13:00; Sa 09:00,,,"Rue du Maréchal Juin, Dufau-Tourasse",Dufau-Tourasse,Pau,64000,Nueva Aquitania
